Date,Close,High,Low,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Current_Price,Market_Cap,Circulating_Supply,Total_Supply,Previous_Close,Day_Range,52_Week_High,52_Week_Low,YTD_Performance,Change %,10 yr %,Day %
28/12/2017,2687.540039,2687.659912,2682.689941,2174890000,2663.039026,2661.57904,74.14054377,22.00158137,22.66225941,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.18%,131%,0%
29/12/2017,2673.610107,2692.120117,2673.610107,2447760000,2664.340527,2662.724856,60.61657566,20.314798,22.19276713,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.52%,130%,1%
2/1/2018,2695.810059,2695.889893,2682.360107,3397430000,2667.020032,2665.875827,65.19859201,20.53267268,21.86074824,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.83%,131%,1%
3/1/2018,2713.060059,2714.370117,2697.77002,3544030000,2670.701038,2670.369564,68.68747122,21.84545002,21.8576886,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.64%,132%,1%
4/1/2018,2723.98999,2729.290039,2719.070068,3697340000,2675.422034,2675.476271,71.73632653,23.49693166,22.18553721,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.40%,132%,0%
5/1/2018,2743.149902,2743.449951,2727.919922,3239280000,2681.116028,2681.921379,80.59212737,26.05148226,22.95872622,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.70%,133%,1%
8/1/2018,2747.709961,2748.51001,2737.600098,3246160000,2686.652527,2688.186958,77.71355762,28.11979317,23.99093961,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.17%,134%,0%
9/1/2018,2751.290039,2759.139893,2747.860107,3467460000,2691.642029,2694.196775,75.69573436,29.70540147,25.13383198,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.13%,134%,0%
10/1/2018,2748.22998,2750.800049,2736.060059,3579900000,2696.054028,2699.342795,79.45639318,30.36505685,26.18007695,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.11%,134%,1%
11/1/2018,2767.560059,2767.560059,2752.780029,3645690000,2701.226526,2705.839677,83.8533848,32.07784086,27.35962974,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.70%,134%,1%
12/1/2018,2786.23999,2787.850098,2769.639893,3587220000,2707.396021,2713.49685,85.35360396,34.54434321,28.79657243,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.67%,135%,1%
16/1/2018,2776.419922,2807.540039,2768.639893,4362880000,2713.616516,2719.489523,80.54198597,35.29975307,30.09720856,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.35%,135%,1%
17/1/2018,2802.560059,2807.040039,2778.379883,3790340000,2719.954016,2727.401003,84.73928064,37.57457508,31.59268186,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.94%,136%,1%
18/1/2018,2798.030029,2805.830078,2792.560059,3703300000,2725.347522,2734.127577,82.40211555,38.5672729,32.98760007,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.16%,136%,0%
19/1/2018,2810.300049,2810.330078,2798.080078,3724230000,2731.789026,2741.382098,83.09962439,39.88431949,34.36694395,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.44%,137%,0%
22/1/2018,2832.969971,2833.030029,2808.120117,3489480000,2739.475024,2750.104752,91.03401973,42.27009826,35.94757482,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.81%,138%,1%
23/1/2018,2839.129883,2842.23999,2830.590088,3541140000,2747.203015,2758.583336,90.22670771,44.14897663,37.58785518,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.22%,138%,0%
24/1/2018,2837.540039,2852.969971,2824.810059,4079270000,2754.913013,2766.103022,88.30625167,44.99108495,39.06850113,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.06%,138%,1%
25/1/2018,2839.25,2848.560059,2830.939941,3873100000,2762.850513,2773.069401,87.60276733,45.27454465,40.30970983,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.06%,138%,1%
26/1/2018,2872.870117,2872.870117,2846.179932,3474680000,2772.363013,2782.574231,88.67161003,47.6626259,41.78029305,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.18%,140%,1%
29/1/2018,2853.530029,2870.620117,2851.47998,3587420000,2780.662512,2789.331926,78.99176077,47.44766687,42.91376781,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.67%,139%,1%
30/1/2018,2822.429932,2837.75,2818.27002,4012070000,2788.103503,2792.484117,66.9364354,44.25761805,43.18253786,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-1.09%,137%,1%
31/1/2018,2823.810059,2839.26001,2813.040039,4276270000,2794.503503,2795.46754,68.13860941,41.36402733,42.81883575,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.05%,137%,1%
1/2/2018,2821.97998,2835.959961,2812.699951,3977380000,2799.9495,2797.992535,64.25797191,38.47959501,41.9509876,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.06%,137%,1%
2/2/2018,2762.129883,2808.919922,2759.969971,4340220000,2801.856494,2794.577044,44.80409127,31.00683147,39.76215638,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-2.12%,134%,2%
5/2/2018,2648.939941,2763.389893,2638.169922,5310840000,2797.145996,2780.706844,30.99471653,15.76935096,34.96359529,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-4.10%,129%,5%
6/2/2018,2695.139893,2701.040039,2593.070068,5917350000,2794.517493,2772.55761,34.88913601,7.336912462,29.43825873,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.74%,131%,4%
7/2/2018,2681.659912,2727.669922,2681.330078,4646300000,2791.035986,2763.900687,34.03220814,-0.428636508,23.46487968,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.50%,130%,2%
8/2/2018,2581,2685.27002,2580.560059,5333840000,2782.674487,2746.481574,24.67864813,-14.53772186,15.86435937,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-3.75%,125%,4%
9/2/2018,2619.550049,2638.669922,2532.689941,5690110000,2775.273987,2734.392857,27.23084425,-22.35095895,8.221295706,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.49%,127%,4%
12/2/2018,2656,2672.610107,2622.449951,4069220000,2768.761987,2726.926871,31.6484807,-25.31004081,1.515028403,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.39%,129%,2%
13/2/2018,2662.939941,2668.840088,2637.080078,3503540000,2763.087988,2720.832877,32.68887604,-26.78636271,-4.145249819,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.26%,129%,1%
14/2/2018,2698.629883,2702.100098,2648.870117,4011940000,2757.891479,2718.718306,36.93802057,-24.79070662,-8.274341179,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.34%,131%,2%
15/2/2018,2731.199951,2731.51001,2689.820068,3696140000,2754.549976,2719.907034,36.81476213,-20.34646113,-10.68876517,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.21%,133%,2%
16/2/2018,2732.219971,2754.419922,2725.110107,3646920000,2750.645972,2721.079695,38.31107301,-16.55126484,-11.8612651,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.04%,133%,1%
20/2/2018,2716.26001,2737.600098,2706.76001,3646920000,2744.810474,2720.620677,39.46246127,-14.66236132,-12.42148435,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.58%,132%,1%
21/2/2018,2701.330078,2747.75,2701.290039,3789040000,2737.920483,2718.783477,38.1620639,-14.20635042,-12.77845756,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.55%,131%,2%
22/2/2018,2703.959961,2731.26001,2697.77002,3720620000,2731.241479,2717.371714,38.6107365,-13.47738997,-12.91824404,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.10%,131%,1%
23/2/2018,2747.300049,2747.76001,2713.73999,3200360000,2726.643982,2720.222032,48.52177536,-9.295349671,-12.19366517,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.60%,133%,1%
26/2/2018,2779.600098,2780.639893,2753.780029,3436590000,2721.980481,2725.877086,65.52817089,-3.336250389,-10.42218221,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.18%,135%,1%
27/2/2018,2744.280029,2789.149902,2744.219971,3752070000,2716.517981,2727.629747,55.99504141,-1.446975773,-8.627140925,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-1.27%,133%,2%
28/2/2018,2713.830078,2761.52002,2713.540039,4244570000,2711.087988,2726.315493,53.76867693,-2.379341045,-7.377580949,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-1.11%,132%,2%
1/3/2018,2677.669922,2730.889893,2659.649902,4514490000,2703.780981,2721.682581,63.34077258,-5.967282528,-7.095521265,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-1.33%,130%,3%
2/3/2018,2691.25,2696.25,2647.320068,3891250000,2697.244482,2718.78424,60.62725032,-7.627033497,-7.201823711,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.51%,131%,2%
5/3/2018,2720.939941,2728.090088,2675.75,3733640000,2695.184985,2718.989545,59.82211962,-6.472062054,-7.05587138,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.10%,132%,2%
6/3/2018,2728.120117,2732.080078,2711.26001,3389030000,2699.143994,2719.859123,59.8512959,-4.920636649,-6.628824434,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.26%,133%,1%
7/3/2018,2726.800049,2730.600098,2701.73999,3406690000,2700.727002,2720.520164,54.75124376,-3.754361381,-6.053931823,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.05%,132%,1%
8/3/2018,2738.969971,2740.449951,2722.649902,3206040000,2703.592505,2722.277288,51.40735578,-1.827008228,-5.208547104,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.45%,133%,1%
9/3/2018,2786.570068,2786.570068,2751.540039,3376870000,2713.871008,2728.40041,58.42296673,3.501005687,-3.466636546,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.74%,135%,1%
12/3/2018,2783.02002,2796.97998,2779.26001,3216960000,2722.044507,2733.602278,60.76009139,7.352283285,-1.30285258,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.13%,135%,1%
13/3/2018,2765.310059,2801.899902,2758.679932,3324290000,2727.51001,2736.622066,60.22042822,8.873118897,0.732341716,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.64%,134%,2%
14/3/2018,2749.47998,2777.110107,2744.379883,3394630000,2731.837012,2737.84663,56.9773029,8.700740351,2.326021443,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.57%,134%,1%
15/3/2018,2747.330078,2763.030029,2741.469971,3543710000,2734.272021,2738.749815,50.0052681,8.295030017,3.519823157,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.08%,133%,1%
16/3/2018,2752.01001,2761.850098,2749.969971,5429140000,2735.312524,2740.012691,44.64041978,8.255963419,4.46705121,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.17%,134%,0%
19/3/2018,2712.919922,2741.379883,2694.590088,3327460000,2734.347522,2737.432427,43.99600641,5.012973023,4.576235572,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-1.42%,132%,2%
20/3/2018,2716.939941,2724.219971,2710.050049,3272590000,2734.381519,2735.480762,50.66243281,2.735726002,4.208133658,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.15%,132%,1%
21/3/2018,2711.929932,2739.139893,2709.790039,3434780000,2734.911511,2733.237826,58.41437163,0.520722845,3.470651496,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.18%,132%,1%
22/3/2018,2643.689941,2695.679932,2641.590088,3765460000,2731.89801,2724.709456,40.79150878,-6.664258597,1.443669477,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-2.52%,128%,2%
23/3/2018,2588.26001,2657.669922,2585.889893,3829380000,2723.946008,2711.71427,26.63923046,-16.63933252,-2.172930923,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-2.10%,126%,3%
26/3/2018,2658.550049,2661.360107,2601.810059,3538080000,2717.893506,2706.651011,39.97809635,-18.65775676,-5.469896089,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,2.72%,129%,2%
27/3/2018,2612.620117,2674.780029,2596.120117,3761320000,2711.31051,2697.695688,35.42507712,-23.69044543,-9.114005957,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-1.73%,127%,3%
28/3/2018,2605,2632.649902,2593.060059,3875720000,2705.869006,2688.867527,32.69793103,-27.97133113,-12.88547099,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.29%,127%,2%
29/3/2018,2640.870117,2659.070068,2609.719971,3572360000,2704.029016,2684.296345,30.59508194,-28.14510596,-15.93739799,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.38%,128%,2%
2/4/2018,2581.879883,2638.300049,2553.800049,3635780000,2698.56051,2674.542396,26.65831446,-32.66628606,-19.2831756,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-2.23%,125%,3%
3/4/2018,2614.449951,2619.139893,2575.48999,3395840000,2693.236011,2668.819306,33.0768249,-33.23807373,-22.07415523,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.26%,127%,2%
4/4/2018,2644.689941,2649.860107,2573.610107,3369230000,2689.064502,2666.521272,38.61300561,-30.89496713,-23.83831761,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.16%,128%,3%
5/4/2018,2662.840088,2672.080078,2649.580078,3230430000,2685.866504,2666.170683,41.12743567,-27.25924553,-24.52250319,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.69%,129%,1%
6/4/2018,2604.469971,2656.879883,2586.27002,3312390000,2679.141504,2660.294424,36.07642066,-28.75640467,-25.36928349,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-2.19%,127%,3%
9/4/2018,2613.159912,2653.550049,2610.790039,3076140000,2670.470996,2655.805423,40.01242651,-28.90846958,-26.07712071,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.33%,127%,2%
10/4/2018,2656.870117,2665.449951,2635.780029,3579130000,2664.163501,2655.906823,44.42880575,-25.21131355,-25.90395927,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.67%,129%,1%
11/4/2018,2642.189941,2661.429932,2639.25,3054520000,2658.007495,2654.600453,43.645918,-23.19844106,-25.36285563,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.55%,128%,1%
12/4/2018,2663.98999,2674.719971,2653.830078,3045330000,2653.732996,2655.494695,52.02054443,-19.61799928,-24.21388436,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.83%,129%,1%
13/4/2018,2656.300049,2680.26001,2645.050049,2988540000,2649.181494,2655.571395,57.48348859,-17.20268553,-22.8116446,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.29%,129%,1%
16/4/2018,2677.840088,2686.48999,2665.159912,3020740000,2645.472998,2657.692223,52.3764923,-13.39600998,-20.92851767,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.81%,130%,1%
17/4/2018,2706.389893,2713.340088,2692.050049,3286190000,2645.146497,2662.330096,62.06908471,-7.983433491,-18.33950084,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.07%,131%,1%
18/4/2018,2708.639893,2717.48999,2703.629883,3412030000,2644.731494,2666.740553,63.52645106,-3.472344408,-15.36606955,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.08%,132%,1%
19/4/2018,2693.129883,2702.840088,2681.899902,3375120000,2643.791492,2669.253823,57.20345999,-1.135710214,-12.51999768,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.57%,131%,1%
20/4/2018,2670.139893,2693.939941,2660.610107,3428260000,2645.113989,2669.33821,63.50613339,-1.126030676,-10.24120428,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.85%,130%,1%
23/4/2018,2670.290039,2682.860107,2657.98999,3030390000,2649.215491,2669.428861,59.48627043,-1.093637237,-8.411690873,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.01%,130%,1%
24/4/2018,2634.560059,2683.550049,2617.320068,3716020000,2648.015991,2666.108022,48.31061934,-3.906049512,-7.510562601,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-1.34%,128%,3%
25/4/2018,2639.399902,2645.300049,2612.669922,3563680000,2649.35498,2663.564392,45.90922067,-5.678908636,-7.144231808,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.18%,128%,1%
26/4/2018,2666.939941,2676.47998,2647.159912,3690920000,2652.451978,2663.885873,62.21690659,-4.806257727,-6.676636992,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.04%,130%,1%
27/4/2018,2669.909912,2677.350098,2659.01001,3234510000,2653.903967,2664.459591,61.35226158,-3.830863964,-6.107482386,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.11%,130%,1%
30/4/2018,2648.050049,2682.870117,2648.040039,3749510000,2657.212476,2662.896777,48.06662121,-4.76681676,-5.839349261,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.82%,129%,1%
1/5/2018,2654.800049,2655.27002,2625.409912,3562820000,2659.22998,2662.12566,52.86372482,-4.907328873,-5.652945183,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.25%,129%,1%
2/5/2018,2635.669922,2660.870117,2631.699951,4047020000,2658.778979,2659.606066,43.48963215,-6.487542749,-5.819864697,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.72%,128%,1%
3/5/2018,2629.72998,2637.139893,2594.620117,3867530000,2657.123474,2656.760725,43.84238739,-8.125511422,-6.280994042,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.23%,128%,2%
4/5/2018,2663.419922,2670.929932,2615.320068,3335260000,2660.070972,2657.394934,46.83629056,-6.628705097,-6.350536253,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,1.28%,129%,2%
7/5/2018,2672.629883,2683.350098,2664.699951,3266810000,2663.04447,2658.845881,41.90639629,-4.645755052,-6.009580013,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.35%,130%,1%
8/5/2018,2671.919922,2676.340088,2655.199951,3745100000,2663.79696,2660.091028,41.13128912,-3.095853694,-5.426834749,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.03%,130%,1%
9/5/2018,2697.790039,2701.27002,2674.139893,3913650000,2666.576965,2663.68141,51.07189225,0.217449922,-4.297977815,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.97%,131%,1%
10/5/2018,2723.070068,2726.110107,2704.540039,3380640000,2669.530969,2669.337473,62.04766117,4.827505521,-2.472881148,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.94%,132%,1%
11/5/2018,2727.719971,2732.860107,2717.449951,2874850000,2673.101965,2674.897711,62.80947812,8.755290515,-0.227246815,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.17%,133%,1%
14/5/2018,2730.129883,2742.100098,2725.469971,2994360000,2675.716455,2680.157918,75.03799314,11.92508325,2.203219198,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.09%,133%,1%
15/5/2018,2711.449951,2718.590088,2701.909912,3291190000,2675.969458,2683.138111,67.599823,12.78250372,4.319076102,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,-0.68%,132%,1%
16/5/2018,2722.459961,2727.76001,2712.169922,3248480000,2676.660461,2686.883049,64.75343258,14.18689371,6.292639624,6025.990234,N/A,N/A,N/A,,"Ticker
^GSPC    1810.099976
dtype: float64 - Ticker
^GSPC    6099.970215
dtype: float64",,,,0.41%,132%,1%
