Date,Close,High,Low,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,Current_Price,Market_Cap,Circulating_Supply,Total_Supply,Previous_Close,Day_Range,52_Week_High,52_Week_Low,YTD_Performance,Change %,10 yr %,Day %
25/6/2020,10017,10023.28027,9810.469727,4779640000,9813.95498,9779.340764,55.95926398,220.1385103,234.6041544,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.09%,212%,2%
26/6/2020,9757.219727,10000.66992,9749.070313,7309380000,9827.322461,9777.233998,45.47623581,192.2747341,226.1382704,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-2.59%,206%,3%
29/6/2020,9874.150391,9877.339844,9663.610352,4336290000,9843.42749,9786.464131,47.94804018,177.5807775,216.4267718,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.20%,209%,2%
30/6/2020,10058.76953,10085.58984,9863.669922,4510190000,9865.946973,9812.397979,50.93360139,178.7721585,208.8958491,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.87%,213%,2%
1/7/2020,10154.62988,10197.19043,10048.04004,4624430000,9889.532959,9844.991493,70.35535873,185.3152668,204.1797327,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.95%,215%,1%
2/7/2020,10207.62988,10310.36035,10194.05957,4038920000,9919.123975,9879.528483,69.54851034,192.557699,201.8553259,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.52%,216%,1%
6/7/2020,10433.65039,10462.0498,10354.98047,4570260000,9950.10249,9932.301998,71.16637748,214.0677055,204.2978019,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.21%,221%,1%
7/7/2020,10343.88965,10518.98047,10337.98047,4337130000,9971.059473,9971.500822,64.07536857,221.3203556,207.7023126,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.86%,219%,2%
8/7/2020,10492.5,10494.62988,10350.95996,4030210000,9997.996973,10021.11979,66.86426735,236.3354189,213.4289339,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.44%,222%,1%
9/7/2020,10547.75,10578.09961,10379.91016,4013180000,10024.36699,10071.27505,67.29510949,249.8134836,220.7058438,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.53%,223%,2%
10/7/2020,10617.44043,10622.34961,10447.00977,3537510000,10080.60249,10123.2908,68.49568275,263.0856941,229.1818139,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.66%,225%,2%
13/7/2020,10390.83984,10824.78027,10368.04004,4851880000,10120.704,10148.77166,58.65748149,252.4096221,233.8273755,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-2.13%,220%,4%
14/7/2020,10488.58008,10497.83008,10182.45996,4461770000,10158.83203,10181.13437,59.14097803,248.965657,236.8550318,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.94%,222%,3%
15/7/2020,10550.49023,10604.66992,10420.54004,4647070000,10191.56304,10216.31112,67.87798437,248.3688802,239.1578015,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.59%,223%,2%
16/7/2020,10473.83008,10499.79004,10364.38965,4277760000,10219.72803,10240.83673,62.96020683,238.9555654,239.1173543,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.73%,222%,1%
17/7/2020,10503.19043,10532.62012,10421.20996,4361480000,10247.73506,10265.8228,74.34608505,231.1994571,237.5337748,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.28%,222%,1%
20/7/2020,10767.08984,10783.7998,10488.04004,4314630000,10288.78354,10313.56252,76.59168558,243.5397876,238.7349774,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.51%,228%,3%
21/7/2020,10680.36035,10839.92969,10650.45996,5350750000,10319.97754,10348.49564,69.65700023,243.5141635,239.6908146,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.81%,226%,2%
22/7/2020,10706.12988,10745.32031,10627.4502,4128960000,10348.71553,10382.55605,68.24948005,242.7746866,240.307589,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.24%,226%,1%
23/7/2020,10461.41992,10728.12012,10407.87012,4501540000,10376.32803,10390.06689,57.45252432,219.9076387,236.2275989,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-2.29%,221%,3%
24/7/2020,10363.17969,10418.75,10217.30957,4233390000,10393.63701,10387.50621,47.76273772,191.6489627,227.3118717,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.94%,219%,2%
27/7/2020,10536.26953,10546.44043,10399.86035,4244570000,10432.5895,10401.67414,55.80065239,181.1326774,218.0760328,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.67%,223%,1%
28/7/2020,10402.08984,10523.63965,10397.87012,3894660000,10458.98647,10401.71373,47.25001515,160.1254398,206.4859142,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.27%,220%,1%
29/7/2020,10542.94043,10567.91016,10464,4009640000,10483.19502,10415.16389,49.86094932,153.0779306,195.8043175,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.35%,223%,1%
30/7/2020,10587.80957,10609.58984,10412.08984,4185810000,10504.854,10431.60634,49.13086072,149.3912047,186.5216949,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.43%,224%,2%
31/7/2020,10745.26953,10747.7998,10557.7002,4438730000,10531.73599,10461.47902,60.83572179,157.3611889,180.6895937,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.49%,227%,2%
3/8/2020,10902.7998,10927.55957,10831.15039,4203890000,10555.19346,10503.50958,62.21700572,174.3787062,179.4274162,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.47%,231%,1%
4/8/2020,10941.16992,10941.91016,10852.90039,4016520000,10585.05747,10545.19151,61.68497056,188.7851612,181.2989652,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.35%,231%,1%
5/8/2020,10998.40039,11002.11035,10943.71973,4160740000,10610.35249,10588.35426,65.87404784,202.4862655,185.5364253,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.52%,233%,1%
6/8/2020,11108.07031,11121.19043,10963.41016,4120000000,10638.36851,10637.85103,67.4558571,219.6618109,192.3615024,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.00%,235%,1%
7/8/2020,11010.98047,11126.04004,10920.37012,4263930000,10658.04551,10673.38717,57.78810604,222.8701075,198.4632234,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.87%,233%,2%
10/8/2020,10968.36035,11040.24023,10849.45996,4048420000,10686.92153,10701.47985,59.4632268,219.4440045,202.6593796,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.39%,232%,2%
11/8/2020,10782.82031,10989.41992,10762.70996,4331770000,10701.63354,10709.22656,52.28048472,199.4580346,202.0191106,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.69%,228%,2%
12/8/2020,11012.24023,11036.71973,10877.16016,3745230000,10724.72104,10738.08501,66.52963283,199.8277895,201.5808464,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.13%,233%,1%
13/8/2020,11042.5,11124.84961,11007.5,3480470000,10753.15454,10767.07691,71.25293913,200.2541282,201.3155028,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.27%,234%,1%
14/8/2020,11019.2998,11058.44043,10972.05957,3514260000,10778.96001,10791.09814,66.67588192,196.455328,200.3434678,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.21%,233%,1%
17/8/2020,11129.73047,11144.53027,11080.2998,3214870000,10797.09204,10823.34884,75.53947612,200.0495367,200.2846816,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.00%,235%,1%
18/8/2020,11210.83984,11230.62012,11103.83008,3228590000,10823.61602,10860.25274,74.46876867,207.0560089,201.638947,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.73%,237%,1%
19/8/2020,11146.45996,11257.41992,11132.09961,3496480000,10845.63252,10887.51057,70.17792871,205.0500804,202.3211737,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.57%,236%,1%
20/8/2020,11264.9502,11283.62012,11090.03027,4215130000,10885.80903,10923.4572,69.31408964,210.5939433,203.9757276,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.06%,238%,2%
21/8/2020,11311.7998,11326.20996,11245.44043,3929290000,10933.24004,10960.44221,66.56326228,216.2747855,206.4355392,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.42%,239%,1%
24/8/2020,11379.71973,11462.0498,11297.53027,3907310000,10975.41255,11000.3734,67.34481685,223.6790313,209.8842376,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.60%,241%,1%
25/8/2020,11466.46973,11468.25977,11343.04004,3475280000,11028.63154,11044.76353,68.08992292,233.8512577,214.6776416,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.76%,243%,1%
26/8/2020,11665.05957,11672.0498,11507.45996,3471520000,11084.7375,11103.83934,70.14210009,254.997904,222.7416941,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.73%,247%,1%
27/8/2020,11625.33984,11730.00977,11551.00977,3547400000,11136.61401,11153.50606,73.17848685,265.4913051,231.2916163,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.34%,246%,2%
28/8/2020,11695.62988,11708.76953,11634.76953,3012980000,11184.13203,11205.1369,76.87719248,276.2942714,240.2921473,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.60%,247%,1%
31/8/2020,11775.45996,11829.83984,11697.41992,3612050000,11227.76504,11259.45338,89.79347355,287.9776925,249.8292564,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.68%,249%,1%
1/9/2020,11939.66992,11945.71973,11794.78027,3511060000,11277.69004,11324.23591,89.2304019,306.9489431,261.2531937,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.39%,253%,1%
2/9/2020,12056.44043,12074.05957,11836.17969,3982360000,11330.59204,11393.96967,89.96485718,327.6294912,274.5284532,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.98%,255%,2%
3/9/2020,11458.09961,11894.40039,11361.36035,4465010000,11348.09351,11400.07729,61.90010323,292.3676387,278.0962903,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-4.96%,242%,5%
4/9/2020,11313.12988,11531.17969,10875.87012,4284440000,11363.20098,11391.79658,54.88226727,249.8444696,272.4459262,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.27%,239%,6%
8/9/2020,10847.69043,11131.5,10837.2002,3905420000,11357.16748,11339.97695,41.97477524,176.5522928,253.2671995,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-4.11%,229%,3%
9/9/2020,11141.55957,11217.69043,10970.4502,3550660000,11375.10444,11321.08005,49.9016791,140.5602078,230.7258012,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.71%,236%,2%
10/9/2020,10919.58984,11299.53027,10875.01953,3840010000,11370.47192,11282.84289,43.34698743,93.0524683,203.1911346,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.99%,231%,4%
11/9/2020,10853.5498,11033.04004,10728.03027,3630250000,11361.02441,11241.95784,41.23707451,49.50272663,172.453453,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.60%,230%,3%
14/9/2020,11056.65039,11118.29004,10982.25977,3737610000,11362.89194,11224.30951,44.12577635,31.02018115,144.1667986,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.87%,234%,1%
15/9/2020,11190.32031,11244.45996,11127.98047,3786110000,11365.92144,11221.07244,45.06313521,26.84917569,120.703274,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.21%,237%,1%
16/9/2020,11050.46973,11245.41992,11046.42969,3678020000,11357.90293,11204.82456,38.77695286,12.11914831,98.98644889,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.25%,234%,2%
17/9/2020,10910.28027,10974.4502,10783.80957,3740110000,11346.09395,11176.77273,37.40444805,-10.74278562,77.04060199,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.27%,231%,2%
18/9/2020,10793.28027,10977.67969,10639.9502,5759090000,11322.51045,11140.24964,34.36271364,-37.86546565,54.05938846,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.07%,228%,3%
21/9/2020,10778.7998,10782.74023,10519.49023,3900970000,11295.86045,11105.82584,32.32809642,-59.83905046,31.27970068,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.13%,228%,2%
22/9/2020,10963.63965,10979.65039,10737.51953,3515440000,11275.05645,11092.2843,32.81957629,-61.62783678,12.69819319,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.71%,232%,2%
23/9/2020,10632.99023,10962.03027,10612.91016,4097320000,11233.38247,11048.54201,26.6984364,-88.70358744,-7.582162939,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-3.02%,225%,3%
24/9/2020,10672.26953,10799.5498,10520.21973,4086360000,11183.74297,11012.70653,34.25409629,-105.7725241,-27.22023517,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.37%,226%,3%
25/9/2020,10913.55957,10939.5498,10639.98047,3785270000,11148.15396,11003.26397,42.29125186,-98.69202951,-41.51459404,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.26%,231%,3%
28/9/2020,11117.53027,11120.79004,11019.13965,3591740000,11119.24897,11014.14647,55.79005953,-75.74877075,-48.36142938,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.87%,235%,1%
29/9/2020,11085.25,11153.23047,11065.62988,3389040000,11084.73848,11020.91824,48.63895174,-59.48511382,-50.58616627,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.29%,235%,1%
30/9/2020,11167.50977,11277.95996,11092.90039,4260630000,11046.13047,11034.87933,56.42645735,-39.50300684,-48.36953438,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.74%,236%,2%
1/10/2020,11326.50977,11344.12988,11240.53027,4005900000,11009.63394,11062.65366,61.69615796,-10.71357252,-40.83834201,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.42%,240%,1%
2/10/2020,11075.01953,11244.87012,11033.69043,3731510000,10990.47993,11063.83136,50.44364547,-8.097554957,-34.2901846,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-2.22%,234%,2%
5/10/2020,11332.49023,11335.20996,11162.51953,3623920000,10991.44795,11089.41792,53.23989588,14.58328475,-24.51549073,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.32%,240%,2%
6/10/2020,11154.59961,11392.41016,11124.4502,4390960000,11006.79341,11095.6257,52.33256375,17.99627701,-16.01313718,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.57%,236%,2%
7/10/2020,11364.59961,11380.55957,11258.34961,3910770000,11017.94541,11121.24226,59.86834932,37.21732476,-5.367044794,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.88%,240%,1%
8/10/2020,11420.98047,11448.23047,11384.33008,3507570000,11043.01494,11149.78876,64.00314936,56.35003956,6.976372077,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.50%,242%,1%
9/10/2020,11579.94043,11581.23047,11476.66016,3504230000,11079.33447,11190.75559,66.79003856,83.37845928,22.25678952,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.39%,245%,1%
12/10/2020,11876.25977,11965.54004,11704.12988,3885030000,11120.31494,11256.0417,68.27256641,127.2423994,43.2539115,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.56%,251%,2%
13/10/2020,11863.90039,11946.98047,11821.83008,3634130000,11153.99395,11313.933,78.24547361,159.1727454,66.43767828,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.10%,251%,1%
14/10/2020,11768.73047,11939.91992,11714.34961,3410410000,11189.90698,11357.24705,74.53106388,174.7835612,88.10685487,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.80%,249%,2%
15/10/2020,11713.87012,11740.67969,11559.09961,3325270000,11230.08647,11391.21115,69.53490079,180.6460976,106.6147034,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.47%,248%,2%
16/10/2020,11671.55957,11827.41992,11648.53027,3166980000,11274.00044,11417.911,64.68209152,179.8054075,121.2528442,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.36%,247%,2%
19/10/2020,11478.87988,11778.11035,11454.57031,3477410000,11309.00444,11423.71756,59.61408836,161.7272234,129.3477201,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.65%,243%,3%
20/10/2020,11516.49023,11632.88965,11471.23047,3510040000,11336.64697,11432.55305,58.7136112,148.7206146,133.222299,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.33%,244%,1%
21/10/2020,11484.69043,11613.79004,11476.08008,3467310000,11379.23198,11437.51852,54.21747229,134.2986931,133.4375778,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-0.28%,243%,1%
22/10/2020,11506.00977,11548.76953,11369.29004,3434040000,11420.91899,11444.04149,63.0989651,123.1696853,131.3839993,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.19%,243%,2%
23/10/2020,11548.28027,11548.84961,11434.86035,3145570000,11452.65503,11453.969,57.54547212,116.4187403,128.3909475,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.37%,244%,1%
26/10/2020,11358.94043,11545.62988,11221.05957,3205100000,11464.72554,11444.91866,57.08837492,94.69879605,121.6525172,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.64%,240%,3%
27/10/2020,11431.34961,11465.05957,11361.86035,3104770000,11482.03052,11443.62637,52.5598466,82.37878797,113.7977714,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.64%,242%,1%
28/10/2020,11004.87012,11249.9502,10999.07031,3930690000,11473.89854,11401.84006,37.57054154,37.76641431,98.59149996,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-3.73%,233%,2%
29/10/2020,11185.58984,11287.62988,11030.19043,3244190000,11466.85254,11381.2448,38.37168117,16.79970186,82.23314034,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.64%,237%,2%
30/10/2020,10911.58984,11129.80957,10822.57031,3671600000,11458.68105,11336.51575,21.17511182,-21.67620906,61.45127046,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-2.45%,231%,3%
2/11/2020,10957.61035,11071.08008,10830.9502,3209000000,11439.93706,11300.42953,23.45355178,-47.90297956,39.58042045,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.42%,232%,2%
3/11/2020,11160.57031,11213.91992,11004.83984,3216580000,11440.2356,11287.1096,33.24423919,-51.71457803,21.32142076,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,1.85%,236%,2%
4/11/2020,11590.78027,11663.30957,11394.20996,3620760000,11451.54463,11316.03062,47.189895,-19.79278989,13.09857863,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,3.85%,245%,2%
5/11/2020,11890.92969,11924.28027,11784.15039,3848160000,11475.04209,11370.78291,54.48065778,29.38625995,16.35611489,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,2.59%,252%,1%
6/11/2020,11895.23047,11920.54004,11737.12988,4183220000,11490.80659,11420.7303,59.21297215,67.92505066,26.66990205,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,0.04%,252%,2%
9/11/2020,11713.78027,12108.07031,11703.49023,5863900000,11482.68262,11448.63982,54.10434556,82.8705258,37.9100268,19523.40039,N/A,N/A,N/A,,"Ticker
^IXIC    4209.759766
dtype: float64 - Ticker
^IXIC    20204.580078
dtype: float64",,,,-1.53%,248%,3%
